MovieID,Title,Genres,RatingsCount,Cluster
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)","['Comedy', 'Romance']",350,1
469,"House of the Spirits, The (1993)","['Drama', 'Romance']",69,0
470,House Party 3 (1994),['Comedy'],38,1
471,"Hudsucker Proxy, The (1994)","['Comedy', 'Romance']",599,1
472,I'll Do Anything (1994),"['Comedy', 'Drama']",44,0
473,In the Army Now (1994),"['Comedy', 'War']",151,1
474,In the Line of Fire (1993),"['Action', 'Thriller']",972,3
475,In the Name of the Father (1993),['Drama'],312,0
476,"Inkwell, The (1994)","['Comedy', 'Drama']",35,0
477,What's Love Got to Do with It? (1993),['Drama'],195,0
478,Jimmy Hollywood (1994),['Comedy'],24,1
479,Judgment Night (1993),['Action'],133,3
480,Jurassic Park (1993),"['Action', 'Adventure', 'Sci-Fi']",2672,3
481,Kalifornia (1993),"['Drama', 'Thriller']",294,0
482,Killing Zoe (1994),['Thriller'],176,3
483,King of the Hill (1993),['Drama'],74,0
484,Lassie (1994),"['Adventure', ""Children's""]",29,3
485,Last Action Hero (1993),"['Action', 'Comedy']",500,1
486,Life with Mikey (1993),['Comedy'],64,1
487,Lightning Jack (1994),"['Comedy', 'Western']",62,1
488,M. Butterfly (1993),['Drama'],39,0
489,Made in America (1993),['Comedy'],97,1
490,Malice (1993),['Thriller'],185,3
491,"Man Without a Face, The (1993)",['Drama'],212,0
492,Manhattan Murder Mystery (1993),"['Comedy', 'Mystery']",335,1
493,Menace II Society (1993),"['Action', 'Crime', 'Drama']",298,0
494,Executive Decision (1996),"['Action', 'Thriller']",416,3
495,In the Realm of the Senses (Ai no corrida) (1976),['Drama'],42,0
496,What Happened Was... (1994),"['Comedy', 'Drama', 'Romance']",37,1
497,Much Ado About Nothing (1993),"['Comedy', 'Romance']",667,1
498,Mr. Jones (1993),"['Drama', 'Romance']",47,0
499,Mr. Wonderful (1993),"['Comedy', 'Romance']",49,1
500,Mrs. Doubtfire (1993),['Comedy'],838,1
501,Naked (1993),['Drama'],94,0
502,"Next Karate Kid, The (1994)","['Action', ""Children's""]",155,3
503,"New Age, The (1994)",['Drama'],13,0
504,No Escape (1994),"['Action', 'Sci-Fi']",178,3
505,North (1994),['Comedy'],69,1
506,Orlando (1993),['Drama'],114,0
507,"Perfect World, A (1993)","['Action', 'Drama']",308,0
508,Philadelphia (1993),['Drama'],561,0
509,"Piano, The (1993)","['Drama', 'Romance']",608,0
510,Poetic Justice (1993),['Drama'],42,0
511,"Program, The (1993)","['Action', 'Drama']",152,0
512,Robert A. Heinlein's The Puppet Masters (1994),"['Horror', 'Sci-Fi']",179,2
513,Radioland Murders (1994),"['Comedy', 'Mystery', 'Romance']",67,1
514,"Ref, The (1994)",['Comedy'],346,1
515,"Remains of the Day, The (1993)",['Drama'],450,0
516,Renaissance Man (1994),"['Comedy', 'Drama', 'War']",248,0
517,Rising Sun (1993),"['Action', 'Drama', 'Mystery']",382,0
518,"Road to Wellville, The (1994)",['Comedy'],149,1
519,Robocop 3 (1993),"['Sci-Fi', 'Thriller']",202,3
520,Robin Hood: Men in Tights (1993),['Comedy'],374,1
521,Romeo Is Bleeding (1993),"['Crime', 'Thriller']",117,3
522,Romper Stomper (1992),"['Action', 'Drama']",83,0
523,Ruby in Paradise (1993),['Drama'],117,0
524,Rudy (1993),['Drama'],476,0
525,"Saint of Fort Washington, The (1993)",['Drama'],21,0
526,"Savage Nights (Nuits fauves, Les) (1992)",['Drama'],8,0
527,Schindler's List (1993),"['Drama', 'War']",2304,0
528,"Scout, The (1994)",['Drama'],68,0
529,Searching for Bobby Fischer (1993),['Drama'],720,0
530,Second Best (1994),['Drama'],2,0
531,"Secret Garden, The (1993)","[""Children's"", 'Drama']",338,0
532,Serial Mom (1994),"['Comedy', 'Crime', 'Horror']",389,2
533,"Shadow, The (1994)",['Action'],203,3
534,Shadowlands (1993),"['Drama', 'Romance']",286,0
535,Short Cuts (1993),['Drama'],301,0
536,"Simple Twist of Fate, A (1994)",['Drama'],55,0
537,Sirens (1994),"['Comedy', 'Drama']",207,0
538,Six Degrees of Separation (1993),['Drama'],315,0
539,Sleepless in Seattle (1993),"['Comedy', 'Romance']",986,1
540,Sliver (1993),['Thriller'],169,3
541,Blade Runner (1982),"['Film-Noir', 'Sci-Fi']",1800,3
542,Son in Law (1993),['Comedy'],206,1
543,So I Married an Axe Murderer (1993),"['Comedy', 'Romance', 'Thriller']",682,1
544,Striking Distance (1993),['Action'],129,3
545,Harlem (1993),['Drama'],1,0
546,Super Mario Bros. (1993),"['Action', 'Adventure', ""Children's"", 'Sci-Fi']",350,3
547,Surviving the Game (1994),"['Action', 'Adventure', 'Thriller']",124,3
548,Terminal Velocity (1994),['Action'],137,3
549,Thirty-Two Short Films About Glenn Gould (1993),['Documentary'],157,3
550,Threesome (1994),"['Comedy', 'Romance']",178,1
551,"Nightmare Before Christmas, The (1993)","[""Children's"", 'Comedy', 'Musical']",996,1
552,"Three Musketeers, The (1993)","['Action', 'Adventure', 'Comedy']",529,1
553,Tombstone (1993),['Western'],553,3
554,Trial by Jury (1994),['Thriller'],26,3
555,True Romance (1993),"['Action', 'Crime', 'Romance']",658,3
556,"War Room, The (1993)",['Documentary'],132,3
557,Mamma Roma (1962),['Drama'],2,0
558,"Pagemaster, The (1994)","['Action', 'Adventure', 'Animation', ""Children's"", 'Fantasy']",135,3
559,"Paris, France (1993)",['Comedy'],5,1
560,"Beans of Egypt, Maine, The (1994)",['Drama'],8,0
561,Killer (Bulletproof Heart) (1994),['Thriller'],13,3
562,Welcome to the Dollhouse (1995),"['Comedy', 'Drama']",478,0
563,Germinal (1993),['Drama'],17,0
564,Chasers (1994),['Comedy'],45,1
565,Cronos (1992),['Horror'],61,2
566,Naked in New York (1994),"['Comedy', 'Romance']",13,1
567,Kika (1993),['Drama'],14,0
568,Bhaji on the Beach (1993),"['Comedy', 'Drama']",35,0
569,Little Big League (1994),"[""Children's"", 'Comedy']",100,1
570,"Slingshot, The (Kådisbellan ) (1993)","['Comedy', 'Drama']",23,0
571,"Wedding Gift, The (1994)",['Drama'],34,0
572,Foreign Student (1994),['Drama'],2,0
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",['Drama'],21,0
574,Spanking the Monkey (1994),"['Comedy', 'Drama']",175,0
575,"Little Rascals, The (1994)","[""Children's"", 'Comedy']",107,1
576,Fausto (1993),['Comedy'],1,1
577,Andre (1994),"['Adventure', ""Children's""]",55,3
578,"Hour of the Pig, The (1993)","['Drama', 'Mystery']",2,0
579,"Scorta, La (1993)",['Thriller'],1,3
580,Princess Caraboo (1994),['Drama'],62,0
581,"Celluloid Closet, The (1995)",['Documentary'],141,3
582,Metisse (Café au Lait) (1993),['Comedy'],2,1
583,Dear Diary (Caro Diario) (1994),"['Comedy', 'Drama']",28,0
584,I Don't Want to Talk About It (De eso no se habla) (1993),['Drama'],1,0
585,"Brady Bunch Movie, The (1995)",['Comedy'],418,1
586,Home Alone (1990),"[""Children's"", 'Comedy']",675,1
587,Ghost (1990),"['Comedy', 'Romance', 'Thriller']",1124,1
588,Aladdin (1992),"['Animation', ""Children's"", 'Comedy', 'Musical']",1351,1
589,Terminator 2: Judgment Day (1991),"['Action', 'Sci-Fi', 'Thriller']",2649,3
590,Dances with Wolves (1990),"['Adventure', 'Drama', 'Western']",1451,0
591,Tough and Deadly (1995),"['Action', 'Drama', 'Thriller']",2,0
592,Batman (1989),"['Action', 'Adventure', 'Crime', 'Drama']",1431,0
593,"Silence of the Lambs, The (1991)","['Drama', 'Thriller']",2578,0
594,Snow White and the Seven Dwarfs (1937),"['Animation', ""Children's"", 'Musical']",763,3
595,Beauty and the Beast (1991),"['Animation', ""Children's"", 'Musical']",1060,3
596,Pinocchio (1940),"['Animation', ""Children's""]",498,3
597,Pretty Woman (1990),"['Comedy', 'Romance']",1046,1
598,Window to Paris (1994),['Comedy'],8,1
599,"Wild Bunch, The (1969)",['Western'],264,3
600,Love and a .45 (1994),['Thriller'],30,3
601,"Wooden Man's Bride, The (Wu Kui) (1994)",['Drama'],1,0
602,"Great Day in Harlem, A (1994)",['Documentary'],41,3
603,"Bye Bye, Love (1995)",['Comedy'],58,1
604,Criminals (1996),['Documentary'],0,3
605,One Fine Day (1996),"['Drama', 'Romance']",226,0
606,Candyman: Farewell to the Flesh (1995),['Horror'],93,2
607,Century (1993),['Drama'],2,0
608,Fargo (1996),"['Crime', 'Drama', 'Thriller']",2513,0
609,Homeward Bound II: Lost in San Francisco (1996),"['Adventure', ""Children's""]",67,3
610,Heavy Metal (1981),"['Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi']",618,2
611,Hellraiser: Bloodline (1996),"['Action', 'Horror', 'Sci-Fi']",216,2
612,"Pallbearer, The (1996)",['Comedy'],79,1
613,Jane Eyre (1996),"['Drama', 'Romance']",82,0
614,Loaded (1994),"['Drama', 'Thriller']",9,0
615,Bread and Chocolate (Pane e cioccolata) (1973),['Drama'],67,0
616,"Aristocats, The (1970)","['Animation', ""Children's""]",278,3
617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",['Drama'],17,0
618,Two Much (1996),"['Comedy', 'Romance']",9,1
619,Ed (1996),['Comedy'],32,1
620,Scream of Stone (Schrei aus Stein) (1991),['Drama'],0,0
621,My Favorite Season (1993),['Drama'],42,0
623,"Modern Affair, A (1995)",['Romance'],3,3
624,Condition Red (1995),"['Action', 'Drama', 'Thriller']",1,0
625,Asfour Stah (1990),['Drama'],0,0
626,"Thin Line Between Love and Hate, A (1996)",['Comedy'],19,1
627,"Last Supper, The (1995)","['Drama', 'Thriller']",121,0
628,Primal Fear (1996),"['Drama', 'Thriller']",485,0
629,Rude (1995),['Drama'],0,0
630,Carried Away (1996),"['Drama', 'Romance']",7,0
631,All Dogs Go to Heaven 2 (1996),"['Animation', ""Children's"", 'Musical']",75,3
632,Land and Freedom (Tierra y libertad) (1995),['War'],13,3
633,Denise Calls Up (1995),['Comedy'],20,1
634,Theodore Rex (1995),['Comedy'],3,1
635,"Family Thing, A (1996)","['Comedy', 'Drama']",77,0
636,Frisk (1995),['Drama'],0,0
637,Sgt. Bilko (1996),['Comedy'],140,1
638,Jack and Sarah (1995),['Romance'],19,3
639,Girl 6 (1996),['Comedy'],78,1
640,Diabolique (1996),"['Drama', 'Thriller']",71,0
641,"Little Indian, Big City (Un indien dans la ville) (1994)",['Comedy'],1,1
642,Roula (1995),['Drama'],1,0
643,Peanuts - Die Bank zahlt alles (1996),['Comedy'],3,1
644,Happy Weekend (1996),['Comedy'],1,1
645,Nelly & Monsieur Arnaud (1995),['Drama'],20,0
647,Courage Under Fire (1996),"['Drama', 'War']",441,0
648,Mission: Impossible (1996),"['Action', 'Adventure', 'Mystery']",1527,3
649,Cold Fever (Á köldum klaka) (1994),"['Comedy', 'Drama']",16,0
650,Moll Flanders (1996),['Drama'],89,0
651,"Superweib, Das (1996)",['Comedy'],1,1
652,"301, 302 (1995)",['Mystery'],9,3
653,Dragonheart (1996),"['Action', 'Adventure', 'Fantasy']",612,3
654,Und keiner weint mir nach (1996),"['Drama', 'Romance']",0,0
655,Mutters Courage (1995),['Comedy'],1,1
656,Eddie (1996),['Comedy'],39,1
657,Yankee Zulu (1994),"['Comedy', 'Drama']",2,0
658,Billy's Holiday (1995),['Drama'],1,0
659,Purple Noon (1960),"['Crime', 'Thriller']",25,3
660,August (1996),['Drama'],2,0
661,James and the Giant Peach (1996),"['Animation', ""Children's"", 'Musical']",525,3
662,Fear (1996),['Thriller'],128,3
663,Kids in the Hall: Brain Candy (1996),['Comedy'],264,1
664,Faithful (1996),['Comedy'],8,1
665,Underground (1995),['War'],35,3
666,All Things Fair (1996),['Drama'],3,0
667,Bloodsport 2 (1995),['Action'],47,3
668,Pather Panchali (1955),['Drama'],47,0
669,Aparajito (1956),['Drama'],23,0
670,"World of Apu, The (Apur Sansar) (1959)",['Drama'],56,0
671,Mystery Science Theater 3000: The Movie (1996),"['Comedy', 'Sci-Fi']",456,1
672,Tarantella (1995),['Drama'],2,0
673,Space Jam (1996),"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy']",563,1
674,Barbarella (1968),"['Adventure', 'Sci-Fi']",386,3
675,Hostile Intentions (1994),"['Action', 'Drama', 'Thriller']",0,0
676,They Bite (1996),['Drama'],0,0
678,Some Folks Call It a Sling Blade (1993),"['Drama', 'Thriller']",306,0
679,"Run of the Country, The (1995)",['Drama'],2,0
680,Alphaville (1965),['Sci-Fi'],64,3
681,Clean Slate (Coup de Torchon) (1981),['Crime'],15,3
682,Tigrero: A Film That Was Never Made (1994),"['Documentary', 'Drama']",4,0
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",['Documentary'],0,3
684,Windows (1980),['Drama'],1,0
685,It's My Party (1995),['Drama'],30,0
687,Country Life (1994),"['Drama', 'Romance']",3,0
688,Operation Dumbo Drop (1995),"['Action', 'Adventure', 'Comedy', 'War']",213,1
690,"Promise, The (Versprechen, Das) (1994)",['Romance'],2,3
691,Mrs. Winterbourne (1996),"['Comedy', 'Romance']",121,1
692,Solo (1996),"['Action', 'Sci-Fi', 'Thriller']",106,3
693,Under the Domin Tree (Etz Hadomim Tafus) (1994),['Drama'],0,0
694,"Substitute, The (1996)",['Action'],141,3
695,True Crime (1995),"['Mystery', 'Thriller']",135,3
696,Butterfly Kiss (1995),['Thriller'],4,3
697,Feeling Minnesota (1996),"['Drama', 'Romance']",85,0
698,Delta of Venus (1994),['Drama'],5,0
699,To Cross the Rubicon (1991),['Drama'],0,0
700,Angus (1995),['Comedy'],145,1
701,Daens (1992),['Drama'],1,0
702,Faces (1968),['Drama'],27,0
703,Boys (1996),['Drama'],10,0
704,"Quest, The (1996)","['Action', 'Adventure']",42,3
705,Cosi (1996),['Comedy'],36,1
706,Sunset Park (1996),['Drama'],2,0
707,Mulholland Falls (1996),"['Crime', 'Film-Noir', 'Thriller']",275,3
708,"Truth About Cats & Dogs, The (1996)","['Comedy', 'Romance']",679,1
709,Oliver & Company (1988),"['Animation', ""Children's""]",144,3
710,Celtic Pride (1996),['Comedy'],51,1
711,Flipper (1996),"['Adventure', ""Children's""]",62,3
712,Captives (1994),['Drama'],2,0
713,Of Love and Shadows (1994),['Drama'],0,0
714,Dead Man (1995),['Western'],153,3
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",['Drama'],52,0
716,Switchblade Sisters (1975),['Crime'],28,3
717,Mouth to Mouth (Boca a boca) (1995),['Comedy'],1,1
718,"Visitors, The (Les Visiteurs) (1993)","['Comedy', 'Sci-Fi']",33,1
719,Multiplicity (1996),['Comedy'],239,1
720,Wallace & Gromit: The Best of Aardman Animation (1996),['Animation'],438,3
721,Halfmoon (Paul Bowles - Halbmond) (1995),['Drama'],0,0
722,"Haunted World of Edward D. Wood Jr., The (1995)",['Documentary'],27,3
723,Two Friends (1986),['Drama'],0,0
724,"Craft, The (1996)","['Drama', 'Horror']",416,2
725,"Great White Hype, The (1996)",['Comedy'],91,1
726,Last Dance (1996),['Drama'],9,0
727,War Stories (1995),['Documentary'],0,3
728,Cold Comfort Farm (1995),['Comedy'],217,1
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",['Drama'],3,0
730,"Low Life, The (1994)",['Drama'],1,0
731,Heaven's Prisoners (1996),"['Mystery', 'Thriller']",47,3
732,Original Gangstas (1996),['Crime'],6,3
733,"Rock, The (1996)","['Action', 'Adventure', 'Thriller']",1340,3
734,Getting Away With Murder (1996),['Comedy'],3,1
735,Cemetery Man (Dellamorte Dellamore) (1994),"['Comedy', 'Horror']",101,2
736,Twister (1996),"['Action', 'Adventure', 'Romance', 'Thriller']",1110,3
737,Barb Wire (1996),"['Action', 'Sci-Fi']",300,3
738,"Garcu, Le (1995)",['Drama'],0,0
739,Honigmond (1996),['Comedy'],0,1
741,Ghost in the Shell (Kokaku kidotai) (1995),"['Animation', 'Sci-Fi']",314,3
742,Thinner (1996),"['Horror', 'Thriller']",174,2
743,Spy Hard (1996),['Comedy'],107,1
744,Brothers in Trouble (1995),['Drama'],3,0
745,"Close Shave, A (1995)","['Animation', 'Comedy', 'Thriller']",657,1
746,Force of Evil (1948),['Film-Noir'],31,3
747,"Stupids, The (1996)",['Comedy'],55,1
748,"Arrival, The (1996)","['Action', 'Sci-Fi', 'Thriller']",417,3
749,"Man from Down Under, The (1943)",['Drama'],4,0
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"['Sci-Fi', 'War']",1367,3
751,Careful (1992),['Comedy'],15,1
752,Vermont Is For Lovers (1992),"['Comedy', 'Romance']",0,1
753,"Month by the Lake, A (1995)","['Comedy', 'Drama']",32,0
754,Gold Diggers: The Secret of Bear Mountain (1995),"['Adventure', ""Children's""]",13,3
755,Kim (1950),"[""Children's"", 'Drama']",9,0
756,Carmen Miranda: Bananas Is My Business (1994),['Documentary'],4,3
757,Ashes of Time (1994),['Drama'],4,0
758,"Jar, The (Khomreh) (1992)",['Drama'],1,0
759,Maya Lin: A Strong Clear Vision (1994),['Documentary'],59,3
760,Stalingrad (1993),['War'],33,3
761,"Phantom, The (1996)",['Adventure'],123,3
762,Striptease (1996),"['Comedy', 'Crime']",298,1
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",['Drama'],1,0
764,Heavy (1995),"['Drama', 'Romance']",74,0
765,Jack (1996),"['Comedy', 'Drama']",171,0
766,I Shot Andy Warhol (1996),['Drama'],100,0
767,"Grass Harp, The (1995)",['Drama'],24,0
768,Someone Else's America (1995),['Drama'],0,0
769,Marlene Dietrich: Shadow and Light (1996),['Documentary'],12,3
770,Costa Brava (1946),['Drama'],0,0
771,"Vie est belle, La (Life is Rosey) (1987)","['Comedy', 'Drama']",18,0
772,Quartier Mozart (1992),['Comedy'],0,1
773,Touki Bouki (Journey of the Hyena) (1973),['Drama'],0,0
774,Wend Kuuni (God's Gift) (1982),['Drama'],1,0
775,Spirits of the Dead (Tre Passi nel Delirio) (1968),['Horror'],9,2
776,Babyfever (1994),"['Comedy', 'Drama']",4,0
777,Pharaoh's Army (1995),['War'],0,3
778,Trainspotting (1996),['Drama'],751,0
779,'Til There Was You (1997),"['Drama', 'Romance']",52,0
780,Independence Day (ID4) (1996),"['Action', 'Sci-Fi', 'War']",1730,3
781,Stealing Beauty (1996),['Drama'],103,0
782,"Fan, The (1996)",['Thriller'],145,3
783,"Hunchback of Notre Dame, The (1996)","['Animation', ""Children's"", 'Musical']",390,3
784,"Cable Guy, The (1996)",['Comedy'],385,1
785,Kingpin (1996),['Comedy'],765,1
786,Eraser (1996),"['Action', 'Thriller']",460,3
787,"Gate of Heavenly Peace, The (1995)",['Documentary'],3,3
788,"Nutty Professor, The (1996)","['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",948,1
789,"I, Worst of All (Yo, la peor de todas) (1990)",['Drama'],2,0
790,An Unforgettable Summer (1994),['Drama'],1,0
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",['Documentary'],2,3
792,"Hungarian Fairy Tale, A (1987)",['Fantasy'],1,3
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),['Drama'],10,0
794,Midnight Dancers (Sibak) (1994),"['Comedy', 'Drama']",0,0
795,Somebody to Love (1994),['Drama'],0,0
796,"Very Natural Thing, A (1974)",['Drama'],3,0
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",['Comedy'],0,1
798,Daylight (1996),"['Action', 'Adventure', 'Thriller']",204,3
799,"Frighteners, The (1996)","['Comedy', 'Horror']",338,2
800,Lone Star (1996),"['Drama', 'Mystery']",630,0
801,Harriet the Spy (1996),"[""Children's"", 'Comedy']",121,1
802,Phenomenon (1996),"['Drama', 'Romance']",427,0
803,Walking and Talking (1996),['Romance'],57,3
804,She's the One (1996),"['Comedy', 'Romance']",233,1
805,"Time to Kill, A (1996)",['Drama'],344,0
806,American Buffalo (1996),['Drama'],60,0
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)","['Comedy', 'Romance']",14,1
808,Alaska (1996),"['Adventure', ""Children's""]",43,3
809,Fled (1996),"['Action', 'Adventure']",105,3
810,Kazaam (1996),"[""Children's"", 'Comedy', 'Fantasy']",120,1
811,"Bewegte Mann, Der (1994)",['Comedy'],9,1
812,Magic Hunter (1994),['Drama'],0,0
813,Larger Than Life (1996),['Comedy'],47,1
814,"Boy Called Hate, A (1995)",['Drama'],1,0
815,Power 98 (1995),"['Action', 'Mystery', 'Thriller']",6,3
816,Two Deaths (1995),['Drama'],0,0
818,"Very Brady Sequel, A (1996)",['Comedy'],189,1
819,Stefano Quantestorie (1993),"['Comedy', 'Drama']",0,0
820,"Death in the Garden (Mort en ce jardin, La) (1956)",['Drama'],4,0
821,"Crude Oasis, The (1995)",['Romance'],2,3
822,Hedd Wyn (1992),['Drama'],0,0
823,"Collectionneuse, La (1967)",['Drama'],4,0
824,Kaspar Hauser (1993),['Drama'],28,0
825,Echte Kerle (1996),"['Comedy', 'Romance']",0,1
826,Diebinnen (1995),['Drama'],1,0
827,"Convent, The (Convento, O) (1995)",['Drama'],2,0
828,"Adventures of Pinocchio, The (1996)","['Adventure', ""Children's""]",54,3
829,Joe's Apartment (1996),"['Comedy', 'Musical']",131,1
830,"First Wives Club, The (1996)",['Comedy'],295,1
831,Stonewall (1995),['Drama'],20,0
832,Ransom (1996),"['Drama', 'Thriller']",564,0
833,High School High (1996),['Comedy'],78,1
834,Phat Beach (1996),['Comedy'],4,1
835,Foxfire (1996),['Drama'],103,0
836,Chain Reaction (1996),"['Action', 'Adventure', 'Thriller']",237,3
837,Matilda (1996),"[""Children's"", 'Comedy']",218,1
838,Emma (1996),"['Comedy', 'Drama', 'Romance']",501,1
839,"Crow: City of Angels, The (1996)","['Action', 'Thriller']",135,3
840,House Arrest (1996),['Comedy'],50,1
841,Eyes Without a Face (1959),['Horror'],25,2
842,Tales from the Crypt Presents: Bordello of Blood (1996),['Horror'],151,2
